Freq[Hz]     dBSPL  Phase[Deg]
177.019     82.287    56.794
179.594     82.486    55.626
182.206     82.590    54.326
184.856     82.611    53.045
187.545     82.571    51.904
190.273     82.497    50.988
193.041     82.408    50.344
195.849     82.314    49.989
198.697     82.223    49.916
201.587     82.146    50.088
204.520     82.102    50.439
207.494     82.111    50.869
210.512     82.178    51.266
213.574     82.285    51.549
216.681     82.391    51.706
219.833     82.452    51.813
223.030     82.442    52.019
226.274     82.365    52.499
229.565     82.260    53.398
232.905     82.198    54.751
236.292     82.255    56.418
239.729     82.482    58.098
243.216     82.868    59.440
246.754     83.349    60.198
250.343     83.839    60.305
253.984     84.267    59.852
257.678     84.594    59.014
261.426     84.820    57.977
265.229     84.972    56.886
269.087     85.096    55.827
273.001     85.231    54.822
276.972     85.384    53.863
281.000     85.530    52.956
285.088     85.630    52.152
289.234     85.659    51.544
293.441     85.637    51.223
297.709     85.625    51.218
302.040     85.708    51.421
306.433     85.943    51.585
310.890     86.328    51.401
315.412     86.796    50.638
320.000     87.262    49.223
324.655     87.650    47.232
329.377     87.910    44.832
334.168     88.020    42.234
339.028     87.985    39.655
343.959     87.826    37.296
348.962     87.583    35.333
354.038     87.297    33.891
359.188     87.009    33.029
364.412     86.755    32.724
369.713     86.569    32.871
375.090     86.476    33.298
380.546     86.484    33.796
386.081     86.581    34.170
391.697     86.736    34.277
397.394     86.911    34.053
403.175     87.073    33.514
409.039     87.194    32.737
414.989     87.257    31.840
421.025     87.252    30.957
427.149     87.190    30.202
433.362     87.101    29.642
439.665     87.027    29.277
446.060     87.010    29.037
452.548     87.056    28.810
459.131     87.139    28.502
465.809     87.217    28.067
472.584     87.260    27.519
479.458     87.263    26.913
486.432     87.238    26.314
493.507     87.198    25.786
500.686     87.147    25.381
507.968     87.082    25.137
515.357     87.006    25.074
522.853     86.936    25.180
530.458     86.905    25.396
538.174     86.938    25.617
546.002     87.033    25.728
553.943     87.154    25.657
562.001     87.254    25.407
570.175     87.294    25.066
578.469     87.259    24.783
586.883     87.160    24.735
595.419     87.024    25.082
604.080     86.895    25.921
612.866     86.835    27.222
621.780     86.910    28.781
630.824     87.167    30.251
640.000     87.594    31.258
649.309     88.116    31.556
658.753     88.642    31.086
668.335     89.100    29.942
678.056     89.452    28.295
687.919     89.697    26.329
697.925     89.854    24.204
708.077     89.950    22.045
718.376     90.004    19.932
728.825     90.030    17.913
739.426     90.026    16.010
750.181     89.993    14.234
761.093     89.934    12.591
772.163     89.862    11.076
783.394     89.791     9.669
794.789     89.733     8.327
806.349     89.694     6.987
818.078     89.672     5.583
829.977     89.657     4.069
842.050     89.626     2.440
854.298     89.549     0.742
866.724     89.398    -0.934
879.330     89.156    -2.467
892.120     88.832    -3.728
905.097     88.457    -4.608
918.262     88.074    -5.044
931.618     87.726    -5.035
945.169     87.432    -4.638
958.917     87.191    -3.940
972.864     86.996    -3.021
987.015     86.840    -1.944
1001.37     86.731    -0.775
1015.94     86.686     0.395
1030.71     86.724     1.426
1045.71     86.849     2.158
1060.92     87.038     2.449
1076.35     87.246     2.231
1092.00     87.422     1.529
1107.89     87.519     0.460
1124.00     87.502    -0.792
1140.35     87.352    -1.997
1156.94     87.064    -2.904
1173.77     86.664    -3.269
1190.84     86.207    -2.894
1208.16     85.774    -1.686
1225.73     85.452     0.275
1243.56     85.298     2.728
1261.65     85.316     5.309
1280.00     85.471     7.681
1298.62     85.716     9.632
1317.51     86.005    11.078
1336.67     86.308    12.030
1356.11     86.605    12.541
1375.84     86.887    12.677
1395.85     87.151    12.501
1416.15     87.392    12.070
1436.75     87.604    11.438
1457.65     87.783    10.650
1478.85     87.929     9.749
1500.36     88.047     8.770
1522.19     88.141     7.745
1544.33     88.211     6.701
1566.79     88.255     5.666
1589.58     88.272     4.667
1612.70     88.265     3.727
1636.16     88.242     2.862
1659.95     88.214     2.075
1684.10     88.189     1.357
1708.60     88.169     0.685
1733.45     88.154     0.030
1758.66     88.143    -0.633
1784.24     88.131    -1.325
1810.19     88.115    -2.056
1836.52     88.087    -2.825
1863.24     88.043    -3.617
1890.34     87.975    -4.403
1917.83     87.877    -5.136
1945.73     87.744    -5.760
1974.03     87.579    -6.218
2002.74     87.389    -6.458
2031.87     87.193    -6.447
2061.43     87.007    -6.181
2091.41     86.848    -5.685
2121.83     86.724    -5.013
2152.69     86.639    -4.227
2184.01     86.593    -3.393
2215.77     86.576    -2.561
2248.00     86.580    -1.763
2280.70     86.598    -1.021
2313.87     86.632    -0.348
2347.53     86.684     0.238
2381.68     86.755     0.721
2416.32     86.837     1.088
2451.46     86.921     1.333
2487.12     87.000     1.463
2523.30     87.072     1.492
2560.00     87.136     1.439
2597.24     87.187     1.332
2635.01     87.222     1.204
2673.34     87.235     1.095
2712.23     87.228     1.054
2751.68     87.201     1.129
2791.70     87.164     1.366
2832.31     87.125     1.801
2873.50     87.098     2.452
2915.30     87.097     3.309
2957.70     87.137     4.332
3000.72     87.235     5.439
3044.37     87.406     6.511
3088.65     87.654     7.412
3133.58     87.965     8.019
3179.16     88.313     8.256
3225.40     88.662     8.110
3272.31     88.982     7.625
3319.91     89.260     6.880
3368.20     89.493     5.961
3417.19     89.692     4.940
3466.89     89.876     3.854
3517.32     90.067     2.693
3568.48     90.280     1.406
3620.39     90.524    -0.083
3673.05     90.787    -1.845
3726.47     91.045    -3.916
3780.67     91.266    -6.280
3835.67     91.417    -8.874
3891.46     91.473   -11.591
3948.06     91.422   -14.304
4005.49     91.268   -16.887
4063.75     91.031   -19.221
4122.86     90.741   -21.227
4182.82     90.434   -22.865
4243.66     90.140   -24.142
4305.39     89.876   -25.107
4368.01     89.645   -25.825
4431.55     89.438   -26.361
4496.01     89.243   -26.765
4561.40     89.056   -27.072
4627.75     88.876   -27.295
4695.06     88.698   -27.431
4763.35     88.517   -27.449
4832.64     88.324   -27.301
4902.93     88.112   -26.908
4974.24     87.891   -26.191
5046.60     87.685   -25.092
5120.00     87.535   -23.619
5194.47     87.487   -21.883
5270.03     87.574   -20.105
5346.68     87.805   -18.571
5424.45     88.160   -17.561
5503.35     88.595   -17.266
5583.40     89.054   -17.751
5664.61     89.474   -18.955
5747.01     89.802   -20.721
5830.60     89.996   -22.826
5915.41     90.030   -25.010
6001.45     89.903   -26.999
6088.74     89.641   -28.530
6177.30     89.303   -29.385
6267.15     88.984   -29.467
6358.31     88.791   -28.884
6450.80     88.806   -27.980
6544.62     89.046   -27.234
6639.82     89.450   -27.074
6736.40     89.923   -27.725
6834.38     90.375   -29.204
6933.79     90.744   -31.394
7034.64     90.997   -34.107
7136.96     91.120   -37.139
7240.77     91.110   -40.288
7346.09     90.973   -43.366
7452.94     90.722   -46.204
7561.35     90.376   -48.654
7671.33     89.963   -50.591
7782.91     89.519   -51.919
7896.12     89.080   -52.591
8010.97     88.685   -52.619
8127.49     88.374   -52.104
8245.71     88.184   -51.246
8365.65     88.142   -50.331
8487.33     88.254   -49.683
8610.78     88.489   -49.574
8736.03     88.784   -50.144
8863.09     89.061   -51.377
8992.01     89.247   -53.129
9122.80     89.291   -55.173
